logged_at,day_of_week,hour,route_id,stop_id,delay_seconds
2026-08-24T00:21:20,Monday,0,17525_400,de:11000:900007102::1,-60
2026-08-24T00:21:20,Monday,0,17525_400,de:11000:900007103::1,-60
2026-08-24T00:21:20,Monday,0,17525_400,de:11000:900007110::1,-60
2026-08-24T00:21:20,Monday,0,17525_400,de:11000:900100023::1,-60
2026-08-24T00:21:20,Monday,0,17525_400,de:11000:900100051::1,-60
2026-08-24T00:21:20,Monday,0,17525_400,de:11000:900100003::5,-60
2026-08-24T00:21:20,Monday,0,17525_400,de:11000:900100004::1,-60
2026-08-24T00:21:20,Monday,0,17525_400,de:11000:900100008::1,-60
2026-08-24T00:21:20,Monday,0,17525_400,de:11000:900013101::1,-60
2026-08-24T00:21:20,Monday,0,17525_400,de:11000:900013102::3,-60
2026-08-24T00:21:20,Monday,0,17525_400,de:11000:900016201::1,-60
2026-08-24T00:21:20,Monday,0,17525_400,de:11000:900078101::3,-60
2026-08-24T00:21:20,Monday,0,17525_400,de:11000:900079202::1,-60
2026-08-24T00:21:20,Monday,0,17525_400,de:11000:900079201::1,-60
2026-08-24T00:21:20,Monday,0,17525_400,de:11000:900079221::2,-60
2026-08-24T00:21:20,Monday,0,26783_106,de:11000:900120003:7:61,0
2026-08-24T00:21:20,Monday,0,26783_106,de:11000:900160004:2:53,0
2026-08-24T00:21:20,Monday,0,26783_106,de:11000:900152001:2:52,60
2026-08-24T00:21:20,Monday,0,26783_106,de:12065:900200005:1:1,0
2026-08-24T00:21:20,Monday,0,26783_106,de:12065:900200041:1:50,0
2026-08-24T00:21:20,Monday,0,26783_106,de:12065:900200043:1:50,0
2026-08-24T00:21:20,Monday,0,26783_106,de:12065:900203961:1:50,0
2026-08-24T00:21:20,Monday,0,26783_106,de:12065:900203780:1:51,0
2026-08-24T00:21:20,Monday,0,26783_106,de:12065:900203942:1:50,0
2026-08-24T00:21:20,Monday,0,26783_106,de:12065:900203853:1:50,0
